name,category,ground_truth,ocr_tesseract,similarity,char_accuracy,word_accuracy,normalized_ocr_tesseract,similarity02,char_accuracy02
0168.jpg,simple,FEMALE TECH TALK goes green: ein live podcast mit anna von blohn über ihren weg in die umweltinformatik und klimaforschung hosts: sara & eli am 30. mai im ://about blank im sektgarten einlass ab 18 uhr beginn um 18:30 uhr markgrafendamm 24 10245 berlin eintritt frei,"goes green: ein live podcast
mit anna von blohn über ihren

weg in die umweltinformatik
und klimaforschung

l l l l Ks hosts: sara & eli

am 30. mai im ://about blank
im sektgarten

einlass ab 18 uhr
beginn um 18:30 uhr

markgrafendamm 24
10245 berlin
eintritt frei",0.0,0.8947368421052632,0.0,goes green: ein live podcast mit anna von blohn über ihren weg in die umweltinformatik und klimaforschung l l l l Ks hosts: sara & eli am 30. mai im ://about blank im sektgarten einlass ab 18 uhr beginn um 18:30 uhr markgrafendamm 24 10245 berlin eintritt frei,0.0,0.8947368421052632
0169.jpeg,simple,"in Vorbereitung auf den 8. März Mexiko: Im schwarzen Block der Feministinnen ARTE Reportage KURZFILMABEND 2. MÄRZ | 17:00 | ELELE Inang Maynila Life under martial law as a rebellious Catholic schoolgirl in the Philippines In the toilet there was a big window, that’s where we’d smoke.","in Vorbereitung auf den 8. März

Mexiko: Im schwarzen Block der
Feministinnen

ARTE Reportage

KURZFILMABEND
2.MÄRZI17:00IELELE

Inang Maynila

Life under martial law as a
rebellious Catholic
schoolgirl in the Philippines

R
In the toilet there was GW4 Mat's where werd",0.0,0.8838028169014085,0.3191489361702128,in Vorbereitung auf den 8. März Mexiko: Im schwarzen Block der Feministinnen ARTE Reportage KURZFILMABEND 2.MÄRZI17:00IELELE Inang Maynila Life under martial law as a rebellious Catholic schoolgirl in the Philippines R In the toilet there was GW4 Mat's where werd,0.0,0.8838028169014085
0170.jpeg,simple,"fembi Plakate malen für den feministischen Kampftag! Am 04. März 2025 Ab 19.30 Uhr im Café Cralle Hochstädter Str.10a, 13347 Berlin-Wedding","fembi

Plakate mal }
den feministischen
Kampftag!

Am 04. März 2025 '
Ab 19.30 Uhr PE
im Cafe Cralle ‘ .

Hochstädter Str.10a,
13347 Berlin-Wedding",0.0,0.8920863309352518,0.42857142857142855,"fembi Plakate mal } den feministischen Kampftag! Am 04. März 2025 ' Ab 19.30 Uhr PE im Cafe Cralle ‘ . Hochstädter Str.10a, 13347 Berlin-Wedding",0.0,0.8920863309352518
0171.jpg,simple,"Eltern stehen auf Rheinland-Pfalz Wir sind das Licht! # Masken-frei # Quarantäne-frei # Abstands-frei # freie Impfentscheidung Spaziergang jeden Tag im LockDown Ab Montag, 2.11. 19:00 - 19:30 Uhr Start Marktplatz in jeder Stadt/Ort KOMMT ALLE! Taschenlampe, Handy-Lampe, Laterne Die Leute werden neugierig sein und alle sehen. Es werden so immer mehr werden. Keine Anmeldung jeder für sich. Keiner kann uns so aufhalten! ElternStehenAuf.de https://t.me/ElternStehen_RLP","V Eiltern
stehen auf

Rheinland-Pfalz

Wir sind das

Spaziergang jeden Tag im LockDown

Ab Montag, 2.11.
19:00 - 19:30 Uhr

Start Marktplatz in jeder Stadt/Ort

KOMMT ALLE!

Taschenlampe, Handy-Lampe, Laterne

Die Leute werden neugierig sein und alle sehen. Es werden
so immer mehr werden. Keine Anmeldung |1<=.-der für sich.
einer kann uns so aufhalten!",0.0,0.7036247334754797,0.0,"V Eiltern stehen auf Rheinland-Pfalz Wir sind das Spaziergang jeden Tag im LockDown Ab Montag, 2.11. 19:00 - 19:30 Uhr Start Marktplatz in jeder Stadt/Ort KOMMT ALLE! Taschenlampe, Handy-Lampe, Laterne Die Leute werden neugierig sein und alle sehen. Es werden so immer mehr werden. Keine Anmeldung |1<=.-der für sich. einer kann uns so aufhalten!",0.0,0.7036247334754797
0172.jpg,simple,"Stadtlauf Stärke zeigen Gemeinsam gegen Gewalt an Frauen 6 km Hanau Marktplatz 2016 17 Uhr 16. September www.hanauerstadtlauf.de Veranstalter: Magistrat der Stadt Hanau, Frauenbüro und Fachstelle Sport  Main-Kinzig-Kreis, Frauenbüro und Fachdienst Chancengleichheit  1. Hanauer Lauftreff  Sparkasse Hanau  Main-Kinzig-Kreis","6 km 2016
| Hanau 17 Uhr
_ Marktplatz 16. September

die gesund

umicore /HSB— Hen

Stadtwerke Hanau Z me

GOODYEAR DUNLOP (E;IERMER

ir Frauenlragen und Chancengleichheit",0.0,0.2786377708978328,0.0,6 km 2016 | Hanau 17 Uhr _ Marktplatz 16. September die gesund umicore /HSB— Hen Stadtwerke Hanau Z me GOODYEAR DUNLOP (E;IERMER ir Frauenlragen und Chancengleichheit,0.0,0.2786377708978328
0173.jpg,simple,DEMONSTRATION FÜR DIE AUFNAHME DER MENSCHEN AN DER POLNISCH BELARUSSISCHEN GRENZE! 14. NOVEMBER 14 UHR BRANDENBURGER TOR.,"0>

DEMONSTRATION
FÜR DIE
AUFNAHME DER
MENSCHEN

AN DER POLNISCH
BELARUSSISCHEN
GRENZE!

14. NOVEMBER

UHR
BRANDENBURGER TOR",0.0,0.9421487603305785,0.11764705882352941,0> DEMONSTRATION FÜR DIE AUFNAHME DER MENSCHEN AN DER POLNISCH BELARUSSISCHEN GRENZE! 14. NOVEMBER UHR BRANDENBURGER TOR,0.0,0.9421487603305785
0174.jpg,simple,"24.01.2024 doors open 6:30 start 7 pm ://about blank Markgrafendamm 24c 10245 Berlin DON’T LOOK AWAY! FROM THE SUPERNOVA FESTIVAL MASSACRE Interview and Film Screening Documentary screening (50 min; Hebrew, English subtitles) Interview with a survivor (live, online, English)",,0.0,0.0,0.0,,0.0,0.0
0175.jpg,simple,"KinderUni Lichtenberg Wie kann man in den Kopf schauen? Prof. Dr. Annabella Rauscher-Scheibe, HTW Berlin 9.11. | 10.30 Uhr","KinderUni Lichtenberg

Wie kann man in den

Kopf schauen?

Prof. Dr. Annabella
Rauscher-Scheibe, HTW Berlin
9.11. I 10.30 Uhr

O",0.0,0.9754098360655737,0.9473684210526315,"KinderUni Lichtenberg Wie kann man in den Kopf schauen? Prof. Dr. Annabella Rauscher-Scheibe, HTW Berlin 9.11. I 10.30 Uhr O",0.0,0.9754098360655737
0176.jpg,simple,"Samstag, 30.11.2024, 11–13 Uhr CODING in der Feuerwache 📍 Bibliothek “Alte Feuerwache” Michael-Brückner-Str. 9, Schöneweide 💻 Bring ein Laptop oder Tablet mit oder reserviere ein Leihgerät! KOSTENLOS PROGRAMMIEREN LERNEN JETZT ANMELDEN! https://pretix.eu/dojosw/ https://coderdojo-schoeneweide.de","Samstag, 30.11.2024, 11-13 Uhr

CODING
in der FeUGPWACHE

? Bibliothek “Alte Feuerwache”
Michael-Brückner-Str. 9, Schöneweide

m Bring ein Laptop oder Tablet mit

oder reserviere ein Leihgerät! KOSTENLOS
PROGRAMMIEREN
LERNEN

https://coderdojo-schoeneweide.de",0.0,0.8209459459459459,0.7575757575757576,"Samstag, 30.11.2024, 11-13 Uhr CODING in der FeUGPWACHE ? Bibliothek “Alte Feuerwache” Michael-Brückner-Str. 9, Schöneweide m Bring ein Laptop oder Tablet mit oder reserviere ein Leihgerät! KOSTENLOS PROGRAMMIEREN LERNEN https://coderdojo-schoeneweide.de",0.0,0.8209459459459459
0177.jpg,typo_alignment,"STOPPT DIE AfD SOMMER, SONNE, ANTIFA! DEMO SOMMERFEST DER AfD VERMIESEN Demo gegen das Sommerfest der AfD in Templin SAMSTAG 07.09. 14:00 Uhr Am Markt 11 17268 Templin  Austehen-gegen-Rassismus.de","DEMO

Austehen-gegen-Rassismus.de",0.0,0.16326530612244894,0.0,DEMO Austehen-gegen-Rassismus.de,0.0,0.16326530612244894
0178.jpg,typo_alignment,JETZT KARTEN SICHERN! dance first tanzfestival juni/juli 2024 DI 16.07.24 Stadtsaal Fürstenfeldbruck KROATISCHES NATIONALBALLETT TRANSPARADA Choreografie: Maša Kolar / Mauro Bigonzetti / Marco Goecke / Nadav Zelner www.dancefirst.de,"01160724
Stantsaal
FÜrSteNTEIANTUCK

KROATISCHES NATIONALBALLETT
TRANSPARADA

SCNOFCOOTaNE:
asa Kolar/ Mauro BIyONZEI / Marco GOoeCKE / NadavZeiner

www.dancefirst.de

tanzfestival
juni/juli 2024",0.0,0.4137931034482759,0.0,01160724 Stantsaal FÜrSteNTEIANTUCK KROATISCHES NATIONALBALLETT TRANSPARADA SCNOFCOOTaNE: asa Kolar/ Mauro BIyONZEI / Marco GOoeCKE / NadavZeiner www.dancefirst.de tanzfestival juni/juli 2024,0.0,0.4137931034482759
0179.jpg,typo_alignment,Rechtsextremismus stoppen In Europa & vor Ort DEMOS im ganzen Land 23.5. bis 8.6.24 Demokratie verteidigen rechtsextremismus-stoppen.de,"In Europa
& vor Ort

D
Y
| ‘éh. im

ganzen
Land

23.5. bis 8.6.24

rechtsextremismus—stoppen.‚dé",0.0,0.5481481481481482,0.0,In Europa & vor Ort D Y | ‘éh. im ganzen Land 23.5. bis 8.6.24 rechtsextremismus—stoppen.‚dé,0.0,0.5481481481481482
0180.jpg,typo_alignment,IS PALESTINE A FEMINIST ISSUE?! ZUR VERSCHRÄNKUNG VON (QUEER-)FEMINISMUS UND ANTISEMITISMUS Vortrag & Diskussion mit Cordula Trunk Do 19.12. 19:00 Uhr about blank Markgrafendamm 24c,"IS PALESTINE

A FEMINIST
/ ISSUE?!
ZUR VERSCHRÄNKUNG

VON (QUEER-)FEMINISMUS
UND ANTISEMITISMUS

Vortrag & Diskussion mit __ g%ß
Cordula Trunk _ s

Do 19.12. S
19:00 Uhr q",0.0,0.7513812154696132,0.16,IS PALESTINE A FEMINIST / ISSUE?! ZUR VERSCHRÄNKUNG VON (QUEER-)FEMINISMUS UND ANTISEMITISMUS Vortrag & Diskussion mit __ g%ß Cordula Trunk _ s Do 19.12. S 19:00 Uhr q,0.0,0.7513812154696132
0181.jpg,typo_alignment,"ES IST WIEDER SOWEIT! IN RAHLSTEDT IST WAS LOS, Digga! 28. Rahlstedter KULTUR WOCHEN 31. AUGUST – 18. OKTOBER 2024 VERSCHIEDENE ORTE IN RAHLSTEDT RAHLSTEDTER KULTURWOCHEN","ESIST WIEDER SOWEIT!

IN RAHLSTEDT
IST WAS LOS,

Digga!

31. AUGUST - 18. OKTOBER 2024
VERSCHIEDENE ORTE IN RAHLSTEDT

RAHLSTEDTER KULTURWOCHEN",0.0,0.8117647058823529,0.0,"ESIST WIEDER SOWEIT! IN RAHLSTEDT IST WAS LOS, Digga! 31. AUGUST - 18. OKTOBER 2024 VERSCHIEDENE ORTE IN RAHLSTEDT RAHLSTEDTER KULTURWOCHEN",0.0,0.8117647058823529
0182.jpg,typo_alignment,ANTIFA-BLOCK AUF DER LICHTENHAGEN-DEMO 27.08.2022 – Rostock-Lichtenhagen DAS BISSCHEN TOTSCHLAG… DEUTSCHE ZUSTÄNDE AUFMISCHEN 30 JAHRE NACH DEN POGROMEN »ERINNERST DU DICH NOCH AN ROSTOCK-LICHTENHAGEN?« BUNDESWEITE DEMO IN ROSTOCK: 27. AUGUST 2022,"ANTI IFABI.OCI(

Un wr SSCHEN TOTSCHLAB.
CHE ZUSTÄNDE AUFMISCHE

30 JAHRE NACH DEN POGROMEN

_ »ERINNERST DU DICH NOCH
WCK-I.ICI-ITENHAGEN""'

ül an

DEL",0.0,0.4655870445344129,0.0,"ANTI IFABI.OCI( Un wr SSCHEN TOTSCHLAB. CHE ZUSTÄNDE AUFMISCHE 30 JAHRE NACH DEN POGROMEN _ »ERINNERST DU DICH NOCH WCK-I.ICI-ITENHAGEN""' ül an DEL",0.0,0.4655870445344129
0183.jpg,typo_alignment,RA VE KUNDGEBUNG KASTANIENALLEE 86 BERLIN SUN 14TH APRIL NOON TO 8 PM (SHARP) TUNTENHAUS BLEIBT,">

—: g’\”\

An
Jf",0.0,0.052631578947368474,0.0,> —: g’\”\ An Jf,0.0,0.052631578947368474
0184.jpg,typo_alignment,BORN WITH MARIE LUNG BARBARA HOFMANN LISA WETA JOHANNES VOGEL JESSAMINE NERVOUS A BREAKDOWN saturday 14:00 16.03.24 ://about blank wedding block resource night in motion ://about blank ://about blank,’6.a—%‘/>7 I,0.0,0.025125628140703515,0.0,’6.a—%‘/>7 I,0.0,0.025125628140703515
0185.jpg,typo_alignment,Eintritt frei! fürstenfelder TÖPFER & KUNST HAND WERKER MARKT 10–18 Uhr 10. + 11.08.24 Fürstenfeldbruck,,0.0,0.0,0.0,,0.0,0.0
0186.jpg,typo_alignment,"RELEASE PARTY Freitag, 11. Oktober 2024 Einlass ab 18 Uhr Beginn: 19 Uhr im ://about blank Markgrafendamm 24c 10245 Berlin Musik: DJ Andreas Michalke mit Schallplatten aus Marseille FRENCH CONNECTION Eine Veranstaltung des disko E.V.","Freitag,

11. Oktober 2024
Einlass ab 18 Uhr
Beginn: 19 Uhr

im ://about blank
Markgrafendamm 24Cc
10245 Berlin

Eine Veranstaltung des

diske.

FRENCH
CONNECTI

on",0.0,0.5965665236051503,0.0,"Freitag, 11. Oktober 2024 Einlass ab 18 Uhr Beginn: 19 Uhr im ://about blank Markgrafendamm 24Cc 10245 Berlin Eine Veranstaltung des diske. FRENCH CONNECTI on",0.0,0.5965665236051503
0187.jpg,typo_alignment,"Autobahn-Abrissparty Rückbau statt Neubau – Stadtraum für alle Brücke überm Breitenbachplatz Sonntag, 2.6.24 | 16 – 20 Uhr","‚a

Rückbau statt Neuliäi(_é
— Stadtraum für alle. *

7 - ÜCKe überm

A FU n FUTZ

SIN S C
— S ; 3
Y ERLIA n1uhhehe u

- S
Ü u@‚erln7r7a“g‚;e] |ebensIaule% N Y @J%\\‚Ä“Y‘ <>
GÄ/Ü BI-' WUHLHEIDE Ol
£%'é ÜHÄä'7}ES S ®% P\‚wersh/ft BUND
:llabout blank Q > NI

\lERK%PDI'!I?II'!\'A%!VFN ‘ 7 Tf
7 n ulsis| . \ i GLUB !
IR eniugend K Zuls 5 O ir",0.0,-1.3360655737704916,0.2222222222222222,‚a Rückbau statt Neuliäi(_é — Stadtraum für alle. * 7 - ÜCKe überm A FU n FUTZ SIN S C — S ; 3 Y ERLIA n1uhhehe u - S Ü u@‚erln7r7a“g‚;e] |ebensIaule% N Y @J%\\‚Ä“Y‘ <> GÄ/Ü BI-' WUHLHEIDE Ol £%'é ÜHÄä'7}ES S ®% P\‚wersh/ft BUND :llabout blank Q > NI \lERK%PDI'!I?II'!\'A%!VFN ‘ 7 Tf 7 n ulsis| . \ i GLUB ! IR eniugend K Zuls 5 O ir,0.0,-1.3360655737704916
0190.jpg,typo_alignment,"AUF DER AUTOBAHN SPEKTAKEL WORKSHOP 20.11.2022 ZUKUNFT AM OSTKREUZ LASKERSTRASSE 5, 10245 BERLIN 14–19 UHR",,0.0,0.0,0.0,,0.0,0.0
0191.jpg,typo_alignment,STURZ dem IMPERIALISMUS 27.02 18:00 Uhr Oranienplatz Nein zur Zeitenwende Stoppt den Krieg in Kurdistan! WK WIDERSTANDSKOMITEE,"18:00 Uhr
Oranienplatz",0.0,0.17460317460317465,0.0,18:00 Uhr Oranienplatz,0.0,0.17460317460317465
0193.jpg,typo_alignment,"EROBIQUE NEUJAHRS PARTY FESTSAAL KREUZBERG MI, 01.01. AB 21:00 UHR TIPP RAUSGEGANGEN",,0.0,0.0,0.0,,0.0,0.0
0194.jpg,typo_alignment,VIELFALT. KULTUR. LEBEN A100 WEGBASSEN! SA 17.05.2025 S TREPTOWER PARK 14–17 UHR Protestfest für Kinder und Erwachsene 17–22 UHR Protestrave,"<

Jn
A 17.05.2025 —
S TREPTOWER PARK G
14-17 UHR Protestfest für _
Kinder und Erwachsene —-
17-22 UHR Protestrave 0

\\\\

CHANGINO |=*,
:!labout blank

CIMES
HK® Ö GLUBCOMMISSION|",0.0,0.18571428571428572,0.15,"< Jn A 17.05.2025 — S TREPTOWER PARK G 14-17 UHR Protestfest für _ Kinder und Erwachsene —- 17-22 UHR Protestrave 0 \\\\ CHANGINO |=*, :!labout blank CIMES HK® Ö GLUBCOMMISSION|",0.0,0.18571428571428572
0195.jpg,typo_alignment,BERLIN ACTION ANTICAPITALIST–ANTIFASCIST DAS MONOPOL ZERSCHLAGEN! TOWER TO THE PEOPLE! 26.10 Schleidenplatz 16:30 Uhr FCK AMZN,,0.0,0.0,0.0,,0.0,0.0
0196.jpg,background,26.4 BERLIN BERLIN ANTIFA! NAZI-AUFMARSCH VERHINDERN! 12:15 – Start S Friedrichstraße (Südseite) 13:00 – Zwischenkundgebung Bebelplatz 13:30 – Gegenprotest Neptunbrunnen (Nähe Startplatz rechte Demo) Weitere Route: Infos folgen!,"\ R
S

NAZI-AUFMARSCH VERHINDERN!
12:15 - Start S Friedrichstraße (Südseite)
13:00 - Zwischenkundgebung Bebelplatz
13:30 - Gegenprotest Neptunbrunnen

(Nähe Startplatz rechte Demo)
Weitere Route: Infos folgen!",0.0,0.8859649122807017,0.0,\ R S NAZI-AUFMARSCH VERHINDERN! 12:15 - Start S Friedrichstraße (Südseite) 13:00 - Zwischenkundgebung Bebelplatz 13:30 - Gegenprotest Neptunbrunnen (Nähe Startplatz rechte Demo) Weitere Route: Infos folgen!,0.0,0.8859649122807017
0197.jpg,typo_alignment,DER AfD WIDERSETZEN 22.2.25 12:30 DEMO S HOHENSCHÖNHAUSEN VORTREFFPUNKT DEMO 12:00 S LICHTENBERG 13:00 KUNDGEBUNG PREROWER PLATZ,"22.2.25

12:30 DEMO
S HOHENSCHÖNHAUSEN
VORTREFFPU,

M NKT
2:00 s LlCHTEN€E?G°

13:00

KUNDGEBUNG
PREROWER PLATZ",0.0,0.7421875,0.0,"22.2.25 12:30 DEMO S HOHENSCHÖNHAUSEN VORTREFFPU, M NKT 2:00 s LlCHTEN€E?G° 13:00 KUNDGEBUNG PREROWER PLATZ",0.0,0.7421875
0198.jpg,fancy_typo,"ZEIT ZU HANDELN AFD-WAHLPARTY STÖREN! FIGHT AfD! SONNTAG, 23.2. WAHLTAGPROTEST 15.30 UHR SAMMELPUNKT Eingang Gesundbrunnen Center antifaschistisch queerfeministisch klimagerecht antirassistisch klassenkämpferisch","n

ZEIT ZU HANDELN

WAHLTAGPROTEST

antifaschistisch - queerfeministisch - klimagerecht
antirassistisch - klassenkämpferisch",0.0,0.4952830188679245,0.0,n ZEIT ZU HANDELN WAHLTAGPROTEST antifaschistisch - queerfeministisch - klimagerecht antirassistisch - klassenkämpferisch,0.0,0.4952830188679245
0199.jpg,typo_alignment,"RECHTEN MARSCH DURCH MITTE STOPPEN! SAMSTAG, 22.02.25 SCHIFFBAUERDAMM 1 AB 11:30 UHR FÜR EINE VIELFÄLTIGE UND SOLIDARISCHE GESELLSCHAFT!","RECHTEN MARSCH

SAMSTAG, 22.02.25
SCHIFFBAUE&DAMM 1

FU EINE VIELFA'EHGE :
UND SOLIDARISCHE GESE[LSCHAFT' \",0.0,0.6544117647058824,0.1111111111111111,"RECHTEN MARSCH SAMSTAG, 22.02.25 SCHIFFBAUE&DAMM 1 FU EINE VIELFA'EHGE : UND SOLIDARISCHE GESE[LSCHAFT' \",0.0,0.6544117647058824
0200.jpg,typo_alignment,NEIN ZUR AFD! DER AFD KEINE PLATTE LASSEN! 22.02.2025 AB 13:00 UHR GEGEN DIE AFD ABSCHLUSSKUNDGEBUNG UND IHRE POLITIK! PREROWER PLATZ NEU – HOHENSCHÖNHAUSEN,"NEIN ZUR AFDI
—d

DER AFD KEINE PLATTE LASSEN!

2.02.2025

/ AB 13:00 UHR

GEGEN DIE AFD
ABSCHLUSSKUNDGEBUNG

"" REROWER PLATZ

NEU - HOHENSCHÖNHAUSEN",0.0,0.8333333333333334,0.20833333333333334,"NEIN ZUR AFDI —d DER AFD KEINE PLATTE LASSEN! 2.02.2025 / AB 13:00 UHR GEGEN DIE AFD ABSCHLUSSKUNDGEBUNG "" REROWER PLATZ NEU - HOHENSCHÖNHAUSEN",0.0,0.8333333333333334
0201.jpg,fancy_typo,Brandmauer durch Merz und Co. gefallen Gegen die Normalisierung von Transfeindlichkeit und Faschismus! So 09.02. Willy-Brandt-Haus 15.00 Uhr Protestzug zur CDU Bundesgeschäftsstelle Unsere Protestwelle: 27.01 - 9.02 - 20.02 - 22.02,"Bvandmau x @5

se09.r 2.L‘\7

Willy-Brandt-Haus \ \}\
15.05 Uhr

Protestzus zur ""”LF
CDU Bundesgeschäftsstelle

% J
Unsere Protestwelle: 27.01 - 9.02 - 20.02 - 22.02",0.0,0.5021645021645021,0.0,"Bvandmau x @5 se09.r 2.L‘\7 Willy-Brandt-Haus \ \}\ 15.05 Uhr Protestzus zur ""”LF CDU Bundesgeschäftsstelle % J Unsere Protestwelle: 27.01 - 9.02 - 20.02 - 22.02",0.0,0.5021645021645021
0202.jpg,typo_alignment,"Gegen Faschismus, Queer- und Frauenfeindlichkeit! 14.12. ca. 12.30 Uhr Friedrichshain Markgrafendamm 24c & 25 Neuwahlen? Jetzt erst recht: für ein buntes statt braunes Berlin! Klima statt Hetze Nazi Aufmarsch verhindern Neuwahlen? Jetzt Erstrecht: widersetzen! WERDE nun aktiv Gegenprotest – dem Naziaufmarsch widersetzen – nun aktiv werden! ORDNER*INNEN & AWARENESS GESUCHT","$
\ U X A R S01
H x ME
ETZWERK ET A
EERFEM ‘ Q Denken AUFSTEHEN GEGEN-RASSISMUS DE

Gegenprotest - dem Naziaufmarsch widersetzen - nun aktiv werden!

MRIr RECLAIM ‘ —",0.0,0.2647058823529411,0.0,$ \ U X A R S01 H x ME ETZWERK ET A EERFEM ‘ Q Denken AUFSTEHEN GEGEN-RASSISMUS DE Gegenprotest - dem Naziaufmarsch widersetzen - nun aktiv werden! MRIr RECLAIM ‘ —,0.0,0.2647058823529411
0203.jpg,fancy_typo,"SUBKULTUR GEGEN AMAZON Dogshit Skatepark Nähe S+U BHF Warschauerstr. 29.11, ab 17:30h","KOLTÜRGEGEN AMAZON
Nähe S+U Bhr Warschauerstr,
OTEn T7n",0.0,0.5176470588235293,0.0,"KOLTÜRGEGEN AMAZON Nähe S+U Bhr Warschauerstr, OTEn T7n",0.0,0.5176470588235293
0204.jpg,typo_alignment,14.00 Uhr 16.11. Friedrichshain Forckenbeckplatz Berlin es reicht: transfeindlichkeit tötet Neuwahlen erstrecht: kämpfen statt sterben! klima statt Hetze OPEN MIC optional ANONYM Neuwahlen: Faschismus tötet – nun widersetzen! ORDNER*INNEN UND AWARENESS GESUCHT Forckenbeckplatz (Start) über Rigaer sowie Frankfurter Tor (Zwischenkundgebung) zum Mariannenplatz (Abschlusskundgebung),"E Neuwahlen:
'Ä } Faschismus
ö tötet - nun
.8 W|dersetzen'

DY \
X
Y
Z
LE V m 0% @°
[ elubliebe da
SCIENTIST B
REBELLION B
n KL",0.0,0.16010498687664043,0.0,E Neuwahlen: 'Ä } Faschismus ö tötet - nun .8 W|dersetzen' DY \ X Y Z LE V m 0% @° [ elubliebe da SCIENTIST B REBELLION B n KL,0.0,0.16010498687664043
0205.jpg,simple,ZEIT ZU HANDELN Die AfD-Party zur Landtagswahl versauen! Solidarisch gegen den Rechtsruck antifaschistisch queerfeministisch klassenkämpferisch klimagerecht Kundgebung 14:20 Uhr | Potsdam Hbf. Demo gegen die AfD-Wahlparty 16 Uhr | Bhf. Potsdam-Marquardt Anreise aus Potsdam: 15:36 Uhr | Hbf. (Gleis 1 | RB 21) Anreise aus Berlin: 13:21 Uhr | Ostkreuz (Gleis 5 S7) 22.09.2024 | Potsdam,"ZEIT ZU HANDELN

Die AfD-Party zur Landtagswahl versauen!

22.09.2024 | Potsdam",0.0,0.20052083333333337,0.14285714285714285,ZEIT ZU HANDELN Die AfD-Party zur Landtagswahl versauen! 22.09.2024 | Potsdam,0.0,0.20052083333333337
0206.jpg,typo_alignment,"ZEIT ZU HANDELN – GEGEN DIE AFD-WAHLPARTY IN BERLIN! AfD Wahlparty-Ort ist nun bekannt, Gegenprotest nun alle teilen! 17 UHR | Berlin Alt-Blankenburg 12 Nähe S-Bhf. Blankenburg zeitzuhandeln.org","17 UHR | Berlin
Alt-Blankenburg 12
Nähe S-Bhf. Blankenburg",0.0,0.2989690721649485,0.0,17 UHR | Berlin Alt-Blankenburg 12 Nähe S-Bhf. Blankenburg,0.0,0.2989690721649485
0207.jpg,typo_alignment,Frankfurt bleibt bunt! Schöner ohne AfD! 16. August – ab 15:30 Uhr Nähe Marktplatz Gegenkundgebung mit Kultur,@mukßwﬂ* bloﬁbﬁ E9@lil*l,0.0,0.09174311926605505,0.0,@mukßwﬂ* bloﬁbﬁ E9@lil*l,0.0,0.09174311926605505
0208.jpg,simple,"ELSÄSSER, HALTS MAUL! Sa 13.7.24 Demo gegen das Compact Magazin Startpunkt 15:00 Uhr Falkensee Bahnhof gemeinsame Anreise: 14:05 Ostkreuz Gl. 2 mit Musik von Paul Geigerzähler V.I.S.D.P Otto Roth, Lilienstraße 161, 14612 Falkensee","ELSÄSSER, Sa_13.7.24
HALTS MAUL!

‚ Compact Magazin
S

Startpunkt 15:00 Uhr
Falkensee Bahnhof

gemeinsame Anreise:
14:05 Ostkreuz Gl. 2

mit Musik- von

Paul Geigerzähler
P

4O

V.I.S.D.P Otto Roth, Lilienstraße 161# 14612 Falkensee",0.0,0.8478260869565217,0.21212121212121213,"ELSÄSSER, Sa_13.7.24 HALTS MAUL! ‚ Compact Magazin S Startpunkt 15:00 Uhr Falkensee Bahnhof gemeinsame Anreise: 14:05 Ostkreuz Gl. 2 mit Musik- von Paul Geigerzähler P 4O V.I.S.D.P Otto Roth, Lilienstraße 161# 14612 Falkensee",0.0,0.8478260869565217
0209.jpg,typo_alignment,"widersetzen.com AfD Parteitag verhindern widersetzen widersetzen 28. – 30. Juni 2024 in Essen Freitag, 19 Uhr: Rave-Demo & großes Aktionsplenum Samstag, 6 Uhr: Demonstrationen & massenhaftes Widersetzen INFOS: Mach Dich schlau & dann mach mit Mit dem Bus nach Essen! Gemeinsam widersetzen","widersetzen.com

INFOS:
Mach Dich
schlau & dann
mach mit

>

AfD Parteita
verhinden%

Mit dem Bus
nach Essen!

Gemeinsam
widersetzen

28. - 30. Juni 2024 in Essen

Freitag, 19 Uhr: Rave-Demo & großes Aktionsplenum
Samstag, 6 Uhr: Demonstrationen & massenhaftes Widersetzen",0.0,0.45138888888888884,0.047619047619047616,"widersetzen.com INFOS: Mach Dich schlau & dann mach mit > AfD Parteita verhinden% Mit dem Bus nach Essen! Gemeinsam widersetzen 28. - 30. Juni 2024 in Essen Freitag, 19 Uhr: Rave-Demo & großes Aktionsplenum Samstag, 6 Uhr: Demonstrationen & massenhaftes Widersetzen",0.0,0.45138888888888884
0210.jpg,fancy_typo,SUBCULTURE AGAINST PATRIARCHY! DEMO 08.03.2024 14:00–20:00 START: STRALAUER PLATZ (OSTBAHNHOF) + AFTERPARTY,"lnouznm%
START: STRALAUER PLAT
__(OSTBAHNHOF)",0.0,0.30841121495327106,0.0,lnouznm% START: STRALAUER PLAT __(OSTBAHNHOF),0.0,0.30841121495327106
0211.jpg,fancy_typo,"NAZIS RAUS! Sonntag, 16 Uhr BUNDESTAG 21.01.24 16:00 BUNDESTAG ZUSAMMEN GEGEN RECHTS wir bleiben präsent",,0.0,0.0,0.0,,0.0,0.0
