original name,name,category,URL,Plattform,channel name,ground_truth,OCR_ChatGPT4
16.9.2016 #stadtlauf.jpg,0172.jpg,simple,hhttps://www.instagram.com/p/BKQHsHpDox0/,Instagram,stadt_hanau,"Stadtlauf Stärke zeigen Gemeinsam gegen Gewalt an Frauen 6 km Hanau Marktplatz 2016 17 Uhr 16. September www.hanauerstadtlauf.de Veranstalter: Magistrat der Stadt Hanau, Frauenbüro und Fachstelle Sport  Main-Kinzig-Kreis, Frauenbüro und Fachdienst Chancengleichheit  1. Hanauer Lauftreff  Sparkasse Hanau  Main-Kinzig-Kreis","Stadtlauf Stärke zeigen Gemeinsam gegen Gewalt an Frauen 6 km Hanau Marktplatz 2016 17 Uhr 16. September www.hanauerstadtlauf.de Veranstalter: Magistrat der Stadt Hanau, Frauenbüro und Fachstelle Sport  Main-Kinzig-Kreis, Frauenbüro und Fachdienst Chancengleichheit  1. Hanauer Lauftreff  Sparkasse Hanau  Main-Kinzig-Kreis"
"das ---amt blank empfiehlt-grenzen auf! - demonstration für die sofortige aufnahme der flüchtenden an der polnisch-belarussischen grenze - sonntag, 14. november 2021 14 uhr brandenburger tor-pariser platzob im mittelme.jpg",0173.jpg,simple,https://www.instagram.com/p/CWOJU8mol6F/,Instagram,about.blank.berlin,DEMONSTRATION FÜR DIE AUFNAHME DER MENSCHEN AN DER POLNISCH BELARUSSISCHEN GRENZE! 14. NOVEMBER 14 UHR BRANDENBURGER TOR.,DEMONSTRATION FÜR DIE AUFNAHME DER MENSCHEN AN DER POLNISCH BELARUSSISCHEN GRENZE! 14. NOVEMBER 14 UHR BRANDENBURGER TOR.
Coding in der Feuerwache am 30.11. in der Mittelpunktbibliothek Treptow in SchöneweideKinder und Jugendliche von 7 bis 17 Jahren sind herzlich eingeladen zum CoderDojo Schöneweide in der Mittelpunktbibliothek Alte Feu.jpg,0176.jpg,simple,https://www.instagram.com/p/DCmc0urAxHA/,Instagram,dojosw,"Samstag, 30.11.2024, 11–13 Uhr CODING in der Feuerwache 📍 Bibliothek “Alte Feuerwache” Michael-Brückner-Str. 9, Schöneweide 💻 Bring ein Laptop oder Tablet mit oder reserviere ein Leihgerät! KOSTENLOS PROGRAMMIEREN LERNEN JETZT ANMELDEN! https://pretix.eu/dojosw/ https://coderdojo-schoeneweide.de","Samstag, 30.11.2024, 11–13 Uhr CODING in der Feuerwache 📍 Bibliothek “Alte Feuerwache” Michael-Brückner-Str. 9, Schöneweide 💻 Bring ein Laptop oder Tablet mit oder reserviere ein Leihgerät! KOSTENLOS PROGRAMMIEREN LERNEN JETZT ANMELDEN! https://pretix.eu/dojosw/ https://coderdojo-schoeneweide.de"
+++ CALL TO ACTION +++ Jetzt erst recht! Nach der Wahl ist vor der Wahl- Die Uckermark gilt als Hochburg der AfD in Brandenburg - Das wollen wir ändern und unterstützen Antifaschistinnen vor Ort. Gemeinsam bringen wir .jpg,0177.jpg,skewed,https://www.instagram.com/p/C_fxSmqqd6j/?img_index=1,Instagram,aufstehen_gegen_rassismus,"STOPPT DIE AfD SOMMER, SONNE, ANTIFA! DEMO SOMMERFEST DER AfD VERMIESEN Demo gegen das Sommerfest der AfD in Templin SAMSTAG 07.09. 14:00 Uhr Am Markt 11 17268 Templin  Austehen-gegen-Rassismus.de","STOPPT DIE AfD SOMMER, SONNE, ANTIFA! DEMO SOMMERFEST DER AfD VERMIESEN Demo gegen das Sommerfest der AfD in Templin SAMSTAG 07.09. 14:00 Uhr Am Markt 11 17268 Templin  Austehen-gegen-Rassismus.de"
dancefirst 2024 16.07.2024 - Kroatisches Nationalballett Rijeka- Transparada Im Programm Transparada zeigt das Kroatische Nationalballett große künstlerische Vielfalt und hervorragendes tänzerisches Können. „Pures .jpg,0178.jpg,skewed,https://www.instagram.com/p/C6-vBuNid5j/?img_index=1,Instagram,veranstaltungsforumffb,JETZT KARTEN SICHERN! dance first tanzfestival juni/juli 2024 DI 16.07.24 Stadtsaal Fürstenfeldbruck KROATISCHES NATIONALBALLETT TRANSPARADA Choreografie: Maša Kolar / Mauro Bigonzetti / Marco Goecke / Nadav Zelner www.dancefirst.de,JETZT KARTEN SICHERN! dance first tanzfestival juni/juli 2024 DI 16.07.24 Stadtsaal Fürstenfeldbruck KROATISCHES NATIONALBALLETT TRANSPARADA Choreografie: Maša Kolar / Mauro Bigonzetti / Marco Goecke / Nadav Zelner www.dancefirst.de
"Überall Rechtsextremismus stoppen Vom 23. Mai bis 8. Juni gehen wir im ganzen Land auf die Straße, um klar zu machen- Wir stehen ein für eine demokratische, offene und vielfältige Gesellschaft, für Frieden und Freih.jpg",0179.jpg,skewed,https://www.instagram.com/p/C6I-CNDIe8B/,Instagram,mehr_demokratie,Rechtsextremismus stoppen In Europa & vor Ort DEMOS im ganzen Land 23.5. bis 8.6.24 Demokratie verteidigen rechtsextremismus-stoppen.de,Rechtsextremismus stoppen In Europa & vor Ort DEMOS im ganzen Land 23.5. bis 8.6.24 Demokratie verteidigen rechtsextremismus-stoppen.de
Is Palestine a feminist Issue Zur Verschränkung von (Queer-)Feminismus und AntisemitismusVortrag & Diskussion mit Cordula Trunk am 19.12.2024 um 19-00 Uhr im ---aboutblank Markgrafendamm 24cNicht erst seit dem Massaker .jpg,0180.jpg,skewed,https://www.instagram.com/p/DDXb2gYMRcP/?img_index=1,Instagram,about.blank.berlin,IS PALESTINE A FEMINIST ISSUE?! ZUR VERSCHRÄNKUNG VON (QUEER-)FEMINISMUS UND ANTISEMITISMUS Vortrag & Diskussion mit Cordula Trunk Do 19.12. 19:00 Uhr about blank Markgrafendamm 24c,IS PALESTINE A FEMINIST ISSUE?! ZUR VERSCHRÄNKUNG VON (QUEER-)FEMINISMUS UND ANTISEMITISMUS Vortrag & Diskussion mit Cordula Trunk Do 19.12. 19:00 Uhr about blank Markgrafendamm 24c
Und es ist wieder soweit! Die 28. Rahlstedter Kulturwochen sind wieder gestartet und bringen eine Fülle an diversen Veranstaltungen in Rahlstedt hervor – organisiert und initiiert von @rahlstedterkulturverein -) Es er.jpg,0181.jpg,skewed,https://www.instagram.com/p/C_WGJUPP5Sc/,Instagram,kulturzentrumbim,"ES IST WIEDER SOWEIT! IN RAHLSTEDT IST WAS LOS, Digga! 28. Rahlstedter KULTUR WOCHEN 31. AUGUST – 18. OKTOBER 2024 VERSCHIEDENE ORTE IN RAHLSTEDT RAHLSTEDTER KULTURWOCHEN","ES IST WIEDER SOWEIT! IN RAHLSTEDT IST WAS LOS, Digga! 28. Rahlstedter KULTUR WOCHEN 31. AUGUST – 18. OKTOBER 2024 VERSCHIEDENE ORTE IN RAHLSTEDT RAHLSTEDTER KULTURWOCHEN"
das ---amt blank empfiehlt-30 jahre nach dem pogrom von rostock-lichtenhagen - bundesweite demonstration am 27.08.2022 in rostock zwischen dem 22. und 24. august 1992 fand im rostocker stadtteil lichtenhagen das größt.jpg,0182.jpg,skewed,https://www.instagram.com/p/ChpT1TBK7Zm/,Instagram,about.blank.berlin,ANTIFA-BLOCK AUF DER LICHTENHAGEN-DEMO 27.08.2022 – Rostock-Lichtenhagen DAS BISSCHEN TOTSCHLAG… DEUTSCHE ZUSTÄNDE AUFMISCHEN 30 JAHRE NACH DEN POGROMEN »ERINNERST DU DICH NOCH AN ROSTOCK-LICHTENHAGEN?« BUNDESWEITE DEMO IN ROSTOCK: 27. AUGUST 2022,ANTIFA-BLOCK AUF DER LICHTENHAGEN-DEMO 27.08.2022 – Rostock-Lichtenhagen DAS BISSCHEN TOTSCHLAG… DEUTSCHE ZUSTÄNDE AUFMISCHEN 30 JAHRE NACH DEN POGROMEN »ERINNERST DU DICH NOCH AN ROSTOCK-LICHTENHAGEN?« BUNDESWEITE DEMO IN ROSTOCK: 27. AUGUST 2022
"tr a v e – k u n d g e b u n g »save our tuntenhaus!« sonntag, 14.04.20241 pm – 8 pmin front of kastanienallee 86, berlin rave together save together tuntenhaus bleibt! with contributions and demands from, a. o. �.jpg",0183.jpg,skewed,https://www.instagram.com/p/C5k01DULXHj/?img_index=1,Instagram,about.blank.berlin,RA VE KUNDGEBUNG KASTANIENALLEE 86 BERLIN SUN 14TH APRIL NOON TO 8 PM (SHARP) TUNTENHAUS BLEIBT,RA VE KUNDGEBUNG KASTANIENALLEE 86 BERLIN SUN 14TH APRIL NOON TO 8 PM (SHARP) TUNTENHAUS BLEIBT
"Fürstenfelder Töpfer- und Kunsthandwerkermarkt 10.08. + 11.08.2024, 10-18 UhrSeit über 30 Jahren zählt der Fürstenfelder Töpfer- und Kunsthandwerkermarkt zu den schönsten Märkten Bayerns. Das Areal verwandelt sic.jpg",0185.jpg,skewed,https://www.instagram.com/p/C96xbVLM8Po/?img_index=1,Instagram,veranstaltungsforumffb,Eintritt frei! fürstenfelder TÖPFER & KUNST HAND WERKER MARKT 10–18 Uhr 10. + 11.08.24 Fürstenfeldbruck,Eintritt frei! fürstenfelder TÖPFER & KUNST HAND WERKER MARKT 10–18 Uhr 10. + 11.08.24 Fürstenfeldbruck
"die jungle world lässt paris links liegen und steuert die südfranzösische hafenstadt an- marseille, stadt des lichts, hotspot des kokainhandels, magnet des easyjetsets, elendsquartier der abgehängten, hochburg alter .jpg",0186.jpg,skewed,https://www.instagram.com/p/DA7-gpgJi0E/,Instagram,about.blank.berlin,"RELEASE PARTY Freitag, 11. Oktober 2024 Einlass ab 18 Uhr Beginn: 19 Uhr im ://about blank Markgrafendamm 24c 10245 Berlin Musik: DJ Andreas Michalke mit Schallplatten aus Marseille FRENCH CONNECTION Eine Veranstaltung des disko E.V.","RELEASE PARTY Freitag, 11. Oktober 2024 Einlass ab 18 Uhr Beginn: 19 Uhr im ://about blank Markgrafendamm 24c 10245 Berlin Musik: DJ Andreas Michalke mit Schallplatten aus Marseille FRENCH CONNECTION Eine Veranstaltung des disko E.V."
"Autobahn-Abrissparty auf der Breitenbachplatzbrücke Rückbau statt Neubau – Stadtraum für alleKundgebung am Sonntag, 2. Juni 2024Zeit- 16 – 20 UhrOrt- ehemalige Autobahn über dem BreitenbachplatzZugang- Abfahrt Di.jpg",0187.jpg,skewed,https://www.instagram.com/p/C7eJfdOsLs2/,Instagram,gerade.denken,"Autobahn-Abrissparty Rückbau statt Neubau – Stadtraum für alle Brücke überm Breitenbachplatz Sonntag, 2.6.24 | 16 – 20 Uhr","Autobahn-Abrissparty Rückbau statt Neubau – Stadtraum für alle Brücke überm Breitenbachplatz Sonntag, 2.6.24 | 16 – 20 Uhr"
"spektakel auf der autobahn - workshop am 20.10.2022 - zukunft am ostkreuz, laskerstr. 5, 10245 berlin - 14-19 uhrsuppe und mucke laden ein, um in der @zukunftostkreuz gemeinsam zu planen und zu diskutieren, was auf den a.jpg",0190.jpg,skewed,https://www.instagram.com/p/ClLUwxGK3sJ/,Instagram,about.blank.berlin,"AUF DER AUTOBAHN SPEKTAKEL WORKSHOP 20.11.2022 ZUKUNFT AM OSTKREUZ LASKERSTRASSE 5, 10245 BERLIN 14–19 UHR","AUF DER AUTOBAHN SPEKTAKEL WORKSHOP 20.11.2022 ZUKUNFT AM OSTKREUZ LASKERSTRASSE 5, 10245 BERLIN 14–19 UHR"
"Kommt am 27. Februar mit uns auf die Straße um gemeinsam ein Zeichen gegen Imperialismus und Aufrüstung zu setzen! Wir stellen uns als antiimperialistische und internationalistische Jugend klar gegen die Zeitenwende, d.jpg",0191.jpg,skewed,https://www.instagram.com/p/CnWzTBvMXuu/?img_index=1,Instagram,widerstandskomitee,STURZ dem IMPERIALISMUS 27.02 18:00 Uhr Oranienplatz Nein zur Zeitenwende Stoppt den Krieg in Kurdistan! WK WIDERSTANDSKOMITEE,STURZ dem IMPERIALISMUS 27.02 18:00 Uhr Oranienplatz Nein zur Zeitenwende Stoppt den Krieg in Kurdistan! WK WIDERSTANDSKOMITEE
"Was geht an Neujahr in Berlin Die legendäre @erobiqueoffiziell Neujahrsparty im @festsaalkreuzberg 🫶 🪩 Wir verlosen sogar Tickets über Rausgegangen, also los geht’s ins neue Jahr 2025..jpg",0193.jpg,skewed,https://www.instagram.com/p/DEHgDQPsv0P/,Instagram,rausgegangenberlin,"EROBIQUE NEUJAHRS PARTY FESTSAAL KREUZBERG MI, 01.01. AB 21:00 UHR TIPP RAUSGEGANGEN","EROBIQUE NEUJAHRS PARTY FESTSAAL KREUZBERG MI, 01.01. AB 21:00 UHR TIPP RAUSGEGANGEN"
"A100 Wegbassen!Vielfalt.Kultur.Leben. Sa, 17. Mai 2025 - 14–22 Uhr - Elsenstraße-Puschkinallee-Am Treptower Park Runter vom Highway to Hell – rein in die schöne Zukunft! Gemeinsam gegen den Ausbau der A100! Vor der.jpg",0194.jpg,skewed,https://www.instagram.com/a100wegbassen/p/DIUH9qItBX0/?img_index=1,Instagram,a100wegbassen,VIELFALT. KULTUR. LEBEN A100 WEGBASSEN! SA 17.05.2025 S TREPTOWER PARK 14–17 UHR Protestfest für Kinder und Erwachsene 17–22 UHR Protestrave,VIELFALT. KULTUR. LEBEN A100 WEGBASSEN! SA 17.05.2025 S TREPTOWER PARK 14–17 UHR Protestfest für Kinder und Erwachsene 17–22 UHR Protestrave
Day-X Demo 26.10.Alle zusammen gegen die Gentrifizierung und Verdrängung in unseren Kiezen für ein solidarisches Berlin!.jpg,0195.jpg,skewed,https://www.instagram.com/p/DBJwr7isbve/,Instagram,a100wegbassen,BERLIN ACTION ANTICAPITALIST–ANTIFASCIST DAS MONOPOL ZERSCHLAGEN! TOWER TO THE PEOPLE! 26.10 Schleidenplatz 16:30 Uhr FCK AMZN,BERLIN ACTION ANTICAPITALIST–ANTIFASCIST DAS MONOPOL ZERSCHLAGEN! TOWER TO THE PEOPLE! 26.10 Schleidenplatz 16:30 Uhr FCK AMZN
"Alle zusammen gegen den Faschismus! Wo- S-Bahnhof Friedrichstraße (Südseite)Wann- Samstag, 26.4., 12-15 Uhr Am 26.04. möchten sich erneut zahlreiche rechte und verschwörungsideologische Gruppen unter dem Motto „Gem.jpg",0196.jpg,noisy,https://www.instagram.com/p/DIeUBrbs24s/,Instagram,gerade.denken,26.4 BERLIN BERLIN ANTIFA! NAZI-AUFMARSCH VERHINDERN! 12:15 – Start S Friedrichstraße (Südseite) 13:00 – Zwischenkundgebung Bebelplatz 13:30 – Gegenprotest Neptunbrunnen (Nähe Startplatz rechte Demo) Weitere Route: Infos folgen!,26.4 BERLIN BERLIN ANTIFA! NAZI-AUFMARSCH VERHINDERN! 12:15 – Start S Friedrichstraße (Südseite) 13:00 – Zwischenkundgebung Bebelplatz 13:30 – Gegenprotest Neptunbrunnen (Nähe Startplatz rechte Demo) Weitere Route: Infos folgen!
"Rechten Marsch durch Berlin-Mitte stoppen! Für eine vielfältige und solidarische Gesellschaft!WO- Schiffbauerdamm 1, 10117 BerlinWANN- Samstag, 22.02. AB 11-30 (seid pünktlich!)ANGEMELDETE DEMO! Haltet auf der Demo di-1.jpg",0197.jpg,skewed,https://www.instagram.com/p/DGN4xVEs354/?img_index=1,Instagram,gerade.denken,DER AfD WIDERSETZEN 22.2.25 12:30 DEMO S HOHENSCHÖNHAUSEN VORTREFFPUNKT DEMO 12:00 S LICHTENBERG 13:00 KUNDGEBUNG PREROWER PLATZ,DER AfD WIDERSETZEN 22.2.25 12:30 DEMO S HOHENSCHÖNHAUSEN VORTREFFPUNKT DEMO 12:00 S LICHTENBERG 13:00 KUNDGEBUNG PREROWER PLATZ
"Rechten Marsch durch Berlin-Mitte stoppen! Für eine vielfältige und solidarische Gesellschaft!WO- Schiffbauerdamm 1, 10117 BerlinWANN- Samstag, 22.02. AB 11-30 (seid pünktlich!)ANGEMELDETE DEMO! Haltet auf der Demo di-2.jpg",0198.jpg,fancy,https://www.instagram.com/p/DGN4xVEs354/?img_index=1,Instagram,gerade.denken,"ZEIT ZU HANDELN AFD-WAHLPARTY STÖREN! FIGHT AfD! SONNTAG, 23.2. WAHLTAGPROTEST 15.30 UHR SAMMELPUNKT Eingang Gesundbrunnen Center antifaschistisch queerfeministisch klimagerecht antirassistisch klassenkämpferisch","ZEIT ZU HANDELN AFD-WAHLPARTY STÖREN! FIGHT AfD! SONNTAG, 23.2. WAHLTAGPROTEST 15.30 UHR SAMMELPUNKT Eingang Gesundbrunnen Center antifaschistisch queerfeministisch klimagerecht antirassistisch klassenkämpferisch"
"Rechten Marsch durch Berlin-Mitte stoppen! Für eine vielfältige und solidarische Gesellschaft!WO- Schiffbauerdamm 1, 10117 BerlinWANN- Samstag, 22.02. AB 11-30 (seid pünktlich!)ANGEMELDETE DEMO! Haltet auf der Demo di.jpg",0199.jpg,skewed,https://www.instagram.com/p/DGN4xVEs354/?img_index=1,Instagram,gerade.denken,"RECHTEN MARSCH DURCH MITTE STOPPEN! SAMSTAG, 22.02.25 SCHIFFBAUERDAMM 1 AB 11:30 UHR FÜR EINE VIELFÄLTIGE UND SOLIDARISCHE GESELLSCHAFT!","RECHTEN MARSCH DURCH MITTE STOPPEN! SAMSTAG, 22.02.25 SCHIFFBAUERDAMM 1 AB 11:30 UHR FÜR EINE VIELFÄLTIGE UND SOLIDARISCHE GESELLSCHAFT!"
Nein zur AfD!Am 22. Februar 2025 will die Berliner AfD ihren Wahlkampfabschluss in Hohenschönhausen abhalten. Einen Tag vor der Wahl stellt sich die Partei mal wieder vor das Linden Center. Doch wir werden uns dagegen .webpNein zur AfD!Am 22. Februar 2025 will die Berliner AfD ihren Wahlkampfabschluss in Hohenschönhausen abhalten. Einen Tag vor der Wahl stellt sich die Partei mal wieder vor das Linden Center. Doch wir werden uns dagegen .webp,0200.jpg,skewed,https://www.instagram.com/p/DFpeDrUIjPO/?img_index=1,Instagram,gerade.denken,NEIN ZUR AFD! DER AFD KEINE PLATTE LASSEN! 22.02.2025 AB 13:00 UHR GEGEN DIE AFD ABSCHLUSSKUNDGEBUNG UND IHRE POLITIK! PREROWER PLATZ NEU – HOHENSCHÖNHAUSEN,NEIN ZUR AFD! DER AFD KEINE PLATTE LASSEN! 22.02.2025 AB 13:00 UHR GEGEN DIE AFD ABSCHLUSSKUNDGEBUNG UND IHRE POLITIK! PREROWER PLATZ NEU – HOHENSCHÖNHAUSEN
_ Gegen die Normalisierung von Transfeindlichkeit und Faschismus!Das neue Gewalthilfegesetz - gestern Abend im Bundestag beschlossen - schützt Frauen vor Gewalt – aber nicht alle Frauen. Trans Frauen und generell TIA.webp,0201.jpg,fancy,https://www.instagram.com/p/DFiF6wIsCuS/,Instagram,queermany.brlin,Brandmauer durch Merz und Co. gefallen Gegen die Normalisierung von Transfeindlichkeit und Faschismus! So 09.02. Willy-Brandt-Haus 15.00 Uhr Protestzug zur CDU Bundesgeschäftsstelle Unsere Protestwelle: 27.01 - 9.02 - 20.02 - 22.02,Brandmauer durch Merz und Co. gefallen Gegen die Normalisierung von Transfeindlichkeit und Faschismus! So 09.02. Willy-Brandt-Haus 15.00 Uhr Protestzug zur CDU Bundesgeschäftsstelle Unsere Protestwelle: 27.01 - 9.02 - 20.02 - 22.02
"In 11 Tagen- Protest gegen den Naziaufmarsch in Friedrichshain am 14.12. – Hände weg von unseren queerfreundlichen, linken Orten!Erst recht bei Neuwahlen- Für ein buntes statt braunes Berlin!Am 14.12. stellen wir uns.jpg",0202.jpg,skewed,https://www.instagram.com/p/DDIM0KlN8lg/?img_index=1,Instagram,queermany.brlin,"Gegen Faschismus, Queer- und Frauenfeindlichkeit! 14.12. ca. 12.30 Uhr Friedrichshain Markgrafendamm 24c & 25 Neuwahlen? Jetzt erst recht: für ein buntes statt braunes Berlin! Klima statt Hetze Nazi Aufmarsch verhindern Neuwahlen? Jetzt Erstrecht: widersetzen! WERDE nun aktiv Gegenprotest – dem Naziaufmarsch widersetzen – nun aktiv werden! ORDNER*INNEN & AWARENESS GESUCHT","Gegen Faschismus, Queer- und Frauenfeindlichkeit! 14.12. ca. 12.30 Uhr Friedrichshain Markgrafendamm 24c & 25 Neuwahlen? Jetzt erst recht: für ein buntes statt braunes Berlin! Klima statt Hetze Nazi Aufmarsch verhindern Neuwahlen? Jetzt Erstrecht: widersetzen! WERDE nun aktiv Gegenprotest – dem Naziaufmarsch widersetzen – nun aktiv werden! ORDNER*INNEN & AWARENESS GESUCHT"
Subkultur vs. AmazonProtest-Konzerte am Black Friday29.11. Skatepark Dogshit 17-30w@intare.ogg & @tis___l @kalasznikodem @tannu161_ Und mehr…Am Black Friday feiern wir die Berliner Subkultur und widersetzen uns dem Kon.jpg,0203.jpg,fancy,hhttps://www.instagram.com/p/DCmnrRssblj/,Instagram,berlinvamazon,"SUBKULTUR GEGEN AMAZON Dogshit Skatepark Nähe S+U BHF Warschauerstr. 29.11, ab 17:30h","SUBKULTUR GEGEN AMAZON Dogshit Skatepark Nähe S+U BHF Warschauerstr. 29.11, ab 17:30h"
"Sei Teil unserer Demo am 16. November in Berlin und nun massenhaft teilen! In wenigen Tagen ziehen wir durch die Straßen Berlins, um uns gegen Transfeindlichkeit und für das Leben und die Rechte von Trans-Personen einz.jpg",0204.jpg,skewed,https://www.instagram.com/p/DCMwDWZs1vZ/,Instagram,queermany.berlin,14.00 Uhr 16.11. Friedrichshain Forckenbeckplatz Berlin es reicht: transfeindlichkeit tötet Neuwahlen erstrecht: kämpfen statt sterben! klima statt Hetze OPEN MIC optional ANONYM Neuwahlen: Faschismus tötet – nun widersetzen! ORDNER*INNEN UND AWARENESS GESUCHT Forckenbeckplatz (Start) über Rigaer sowie Frankfurter Tor (Zwischenkundgebung) zum Mariannenplatz (Abschlusskundgebung),14.00 Uhr 16.11. Friedrichshain Forckenbeckplatz Berlin es reicht: transfeindlichkeit tötet Neuwahlen erstrecht: kämpfen statt sterben! klima statt Hetze OPEN MIC optional ANONYM Neuwahlen: Faschismus tötet – nun widersetzen! ORDNER*INNEN UND AWARENESS GESUCHT Forckenbeckplatz (Start) über Rigaer sowie Frankfurter Tor (Zwischenkundgebung) zum Mariannenplatz (Abschlusskundgebung)
"Zeit zu handeln!Die AfD-Party zur Landtagswahl versauen. SO. 22. SEPTEMBER 2024 POTSDAM antifa. Kundgebung-14-20 Uh - Potsdam Hbf. (Bahnhofspassagen) Anreise aus Berlin-13-21 Uhr,Ostkreuz (Gleis 5 - S 7) Abfahrt zur Wahl.jpg",0205.jpg,simple,https://www.instagram.com/p/C__DvEkMRRV/,Instagram,gerade.denken,ZEIT ZU HANDELN Die AfD-Party zur Landtagswahl versauen! Solidarisch gegen den Rechtsruck antifaschistisch queerfeministisch klassenkämpferisch klimagerecht Kundgebung 14:20 Uhr | Potsdam Hbf. Demo gegen die AfD-Wahlparty 16 Uhr | Bhf. Potsdam-Marquardt Anreise aus Potsdam: 15:36 Uhr | Hbf. (Gleis 1 | RB 21) Anreise aus Berlin: 13:21 Uhr | Ostkreuz (Gleis 5 S7) 22.09.2024 | Potsdam,ZEIT ZU HANDELN Die AfD-Party zur Landtagswahl versauen! Solidarisch gegen den Rechtsruck antifaschistisch queerfeministisch klassenkämpferisch klimagerecht Kundgebung 14:20 Uhr | Potsdam Hbf. Demo gegen die AfD-Wahlparty 16 Uhr | Bhf. Potsdam-Marquardt Anreise aus Potsdam: 15:36 Uhr | Hbf. (Gleis 1 | RB 21) Anreise aus Berlin: 13:21 Uhr | Ostkreuz (Gleis 5 S7) 22.09.2024 | Potsdam
Alle nach Pankow!Der AfD ihre Wahlparty versauen! Gegendemo-Treffpunkt- S-Bhf. Blankenburg Auftakt- 17-00 UhrDemostart- 17-30 Uhr#ZeitZuHandeln#noafd#jugendstehtauf.jpg,0206.jpg,skewed,https://www.instagram.com/p/C_YObaaMVDi/?img_index=1,Instagram,antifanordost,"ZEIT ZU HANDELN – GEGEN DIE AFD-WAHLPARTY IN BERLIN! AfD Wahlparty-Ort ist nun bekannt, Gegenprotest nun alle teilen! 17 UHR | Berlin Alt-Blankenburg 12 Nähe S-Bhf. Blankenburg zeitzuhandeln.org","ZEIT ZU HANDELN – GEGEN DIE AFD-WAHLPARTY IN BERLIN! AfD Wahlparty-Ort ist nun bekannt, Gegenprotest nun alle teilen! 17 UHR | Berlin Alt-Blankenburg 12 Nähe S-Bhf. Blankenburg zeitzuhandeln.org"
"Am Freitag, 16.08.2024 veranstaltet die #noafd ihr sog. „Familienfest“ auf dem Marktplatz in Frankfurt (Oder), zu dem auch viele überregionale AfD-Abgeordnete eingeladen sind, die hier ihre menschenverachtende Ideol.jpg",0207.jpg,skewed,https://www.instagram.com/p/C-pm2C3Mj2l/,Instagram,gerade.denken,Frankfurt bleibt bunt! Schöner ohne AfD! 16. August – ab 15:30 Uhr Nähe Marktplatz Gegenkundgebung mit Kultur,Frankfurt bleibt bunt! Schöner ohne AfD! 16. August – ab 15:30 Uhr Nähe Marktplatz Gegenkundgebung mit Kultur
"Elsässer, Halts Maul! Demo gegen das rechtsradikale Compact Magazin.Die Gemeinsame Anreise trifft sich am Ostkreuz Gl.2 um 14-05!Am 13.7.24 organisiert wieder ein Bündnis aus antifaschistischen Gruppen eine Demo in Fal.jpg",0208.jpg,simple,hhttps://www.instagram.com/p/C84ipNjsOTQ/,Instagram,afa.fks,"ELSÄSSER, HALTS MAUL! Sa 13.7.24 Demo gegen das Compact Magazin Startpunkt 15:00 Uhr Falkensee Bahnhof gemeinsame Anreise: 14:05 Ostkreuz Gl. 2 mit Musik von Paul Geigerzähler V.I.S.D.P Otto Roth, Lilienstraße 161, 14612 Falkensee","ELSÄSSER, HALTS MAUL! Sa 13.7.24 Demo gegen das Compact Magazin Startpunkt 15:00 Uhr Falkensee Bahnhof gemeinsame Anreise: 14:05 Ostkreuz Gl. 2 mit Musik von Paul Geigerzähler V.I.S.D.P Otto Roth, Lilienstraße 161, 14612 Falkensee"
"WIDERSETZEN AfD-Parteitag in Essen verhindern - - - STÖREN Freitag, 28. Juni, bis Sonntag, 30. Juni 2024 Grugahalle, Essen, NRW Es ist Zeit, gemeinsam einen Schritt weiterzugehen. Es ist Zeit, sich massenhaft zu widerse.jpg",0209.jpg,skewed,https://www.instagram.com/p/C8O0fNVtEBK/?img_index=1,Instagram,merkste_selba,"widersetzen.com AfD Parteitag verhindern widersetzen widersetzen 28. – 30. Juni 2024 in Essen Freitag, 19 Uhr: Rave-Demo & großes Aktionsplenum Samstag, 6 Uhr: Demonstrationen & massenhaftes Widersetzen INFOS: Mach Dich schlau & dann mach mit Mit dem Bus nach Essen! Gemeinsam widersetzen","widersetzen.com AfD Parteitag verhindern widersetzen widersetzen 28. – 30. Juni 2024 in Essen Freitag, 19 Uhr: Rave-Demo & großes Aktionsplenum Samstag, 6 Uhr: Demonstrationen & massenhaftes Widersetzen INFOS: Mach Dich schlau & dann mach mit Mit dem Bus nach Essen! Gemeinsam widersetzen"
DEMO- SUBCULTURE AGAINST PATRIARCHY!08.03.2024 - 14-00-20-00Start- Stralauer Platz (Ostbahnhof)AFTERPARTY- ab 22-00 @kvu.berlin.jpg,0210.jpg,fancy,https://www.instagram.com/p/C35JNR9smMn/?img_index=1,Instagram,_suballies_,SUBCULTURE AGAINST PATRIARCHY! DEMO 08.03.2024 14:00–20:00 START: STRALAUER PLATZ (OSTBAHNHOF) + AFTERPARTY,SUBCULTURE AGAINST PATRIARCHY! DEMO 08.03.2024 14:00–20:00 START: STRALAUER PLATZ (OSTBAHNHOF) + AFTERPARTY
