file_name,category,ground_truth,ocr_tesseract,similarity,normalized_ocr_tesseract,similarity02,char_accuracy02,char_accuracy,word_accuracy,word_accuracy02
0183.jpg,skewed,RAVE KUNDGEBUNG KASTANIENALLEE 86 BERLIN SUN 14TH APRIL NOON TO 8 PM (SHARP) TUNTENHAUS BLEIBT,">

—: g’\”\

An
Jf",0.0,> —: g’\”\ An Jf,0.0,0.05319148936170215,0.021276595744680882,0.0,0.0
0185.jpg,skewed,Eintritt frei! fürstenfelder TÖPFER & KUNST HAND WERKER MARKT 10–18 Uhr 10.+11.08.24 Fürstenfeldbruck,,0.0,,0.0,0.0,0.0,0.0,0.0
0186.jpg,skewed,"RELEASE Freitag, 11. Oktober 2024 Einlass ab 18 Uhr Beginn: 19 Uhr im ://about blank Markgrafendamm 24c 10245 Berlin Musik: DJ Andreas Michalke mit Schallplatten aus Marseille FRENCH CONNECTION PARTY Eine Veranstaltung des disko e.V.","Freitag,

11. Oktober 2024
Einlass ab 18 Uhr
Beginn: 19 Uhr

im ://about blank
Markgrafendamm 24Cc
10245 Berlin

Eine Veranstaltung des

diske.

FRENCH
CONNECTI

on",0.0,"Freitag, 11. Oktober 2024 Einlass ab 18 Uhr Beginn: 19 Uhr im ://about blank Markgrafendamm 24Cc 10245 Berlin Eine Veranstaltung des diske. FRENCH CONNECTI on",0.0,0.5965665236051503,0.5407725321888412,0.0,0.0
0187.jpg,skewed,"Autobahn-Abrissparty Rückbau statt Neubau – Stadtraum für alle Brücke überm Breitenbachplatz Sonntag, 2.6.24 | 16 - 20 Uhr","‚a

Rückbau statt Neuliäi(_é
— Stadtraum für alle. *

7 - ÜCKe überm

A FU n FUTZ

SIN S C
— S ; 3
Y ERLIA n1uhhehe u

- S
Ü u@‚erln7r7a“g‚;e] |ebensIaule% N Y @J%\\‚Ä“Y‘ <>
GÄ/Ü BI-' WUHLHEIDE Ol
£%'é ÜHÄä'7}ES S ®% P\‚wersh/ft BUND
:llabout blank Q > NI

\lERK%PDI'!I?II'!\'A%!VFN ‘ 7 Tf
7 n ulsis| . \ i GLUB !
IR eniugend K Zuls 5 O ir",0.0,‚a Rückbau statt Neuliäi(_é — Stadtraum für alle. * 7 - ÜCKe überm A FU n FUTZ SIN S C — S ; 3 Y ERLIA n1uhhehe u - S Ü u@‚erln7r7a“g‚;e] |ebensIaule% N Y @J%\\‚Ä“Y‘ <> GÄ/Ü BI-' WUHLHEIDE Ol £%'é ÜHÄä'7}ES S ®% P\‚wersh/ft BUND :llabout blank Q > NI \lERK%PDI'!I?II'!\'A%!VFN ‘ 7 Tf 7 n ulsis| . \ i GLUB ! IR eniugend K Zuls 5 O ir,0.0,-1.3360655737704916,-1.3934426229508197,0.2222222222222222,0.2222222222222222
0190.jpg,skewed,"AUF DER AUTOBAHN SPEKTAKEL WORKSHOP 20.11.2022 ZUKUNFT AM OSTKREUZ LASKERSTRASSE 5, 10245 BERLIN 14–19 UHR",,0.0,,0.0,0.0,0.0,0.0,0.0
0191.jpg,skewed,STURZ dem IMPERIALISMUS 27.02 18:00 Uhr Oranienplatz Nein zur Zeitenwende Stoppt den Krieg in Kurdistan! WK WIDERSTANDSKOMITEE,"18:00 Uhr
Oranienplatz",0.0,18:00 Uhr Oranienplatz,0.0,0.17460317460317465,0.16666666666666663,0.0,0.0
0193.jpg,skewed,"RAUS GEGA NGEN EROBIQUE NEUJAHRS PARTY FESTSAAL KREUZBERG MI, 01.01. AB 21:00 UHR TIPP",,0.0,,0.0,0.0,0.0,0.0,0.0
0194.jpg,skewed,VIELFALT. KULTUR. LEBEN A100 WEGBASSEN! SA 17.05.2025 S TREPTOWER PARK 14–17 UHR Protestfest für Kinder und Erwachsene 17–22 UHR Protestrave,"<

Jn
A 17.05.2025 —
S TREPTOWER PARK G
14-17 UHR Protestfest für _
Kinder und Erwachsene —-
17-22 UHR Protestrave 0

\\\\

CHANGINO |=*,
:!labout blank

CIMES
HK® Ö GLUBCOMMISSION|",0.0,"< Jn A 17.05.2025 — S TREPTOWER PARK G 14-17 UHR Protestfest für _ Kinder und Erwachsene —- 17-22 UHR Protestrave 0 \\\\ CHANGINO |=*, :!labout blank CIMES HK® Ö GLUBCOMMISSION|",0.0,0.18571428571428572,0.15000000000000002,0.15,0.15
0195.jpg,skewed,BERLIN ACTION ANTICAPITALIST-ANTIFASCIST DAS MONOPOL ZERSCHLAGEN! TOWER TO THE PEOPLE! 26.10 Schleidenplatz 16:30 Uhr FCK AMZN,,0.0,,0.0,0.0,0.0,0.0,0.0
0196.jpg,noisy,26.4 WHOSE STREETS? ANTIFA HEIßT ANGRIFF WIDERSTAND WIE NOCH NIE BERLIN BERLIN ANTIFA! NAZI-AUFMARSCH VERHINDERN! 12:15 - Start S Friedrichstraße (Südseite) 13:00 - Zwischenkundgebung Bebelplatz 13:30 - Gegenprotest Neptunbrunnen (Nähe Startplatz rechte Demo) → Weitere Route: Infos folgen!,"\ R
S

NAZI-AUFMARSCH VERHINDERN!
12:15 - Start S Friedrichstraße (Südseite)
13:00 - Zwischenkundgebung Bebelplatz
13:30 - Gegenprotest Neptunbrunnen

(Nähe Startplatz rechte Demo)
Weitere Route: Infos folgen!",0.0,\ R S NAZI-AUFMARSCH VERHINDERN! 12:15 - Start S Friedrichstraße (Südseite) 13:00 - Zwischenkundgebung Bebelplatz 13:30 - Gegenprotest Neptunbrunnen (Nähe Startplatz rechte Demo) Weitere Route: Infos folgen!,0.0,0.7103448275862069,0.6827586206896552,0.02631578947368421,0.02631578947368421
0197.jpg,skewed,DER AfD WIDER- SETZEN 22.2.25 12:30 DEMO S HOHENSCHÖNHAUSEN VORTREFFPUNKT DEMO 12:00  S LICHTENBERG 13:00 KUNDGEBUNG PREROWER PLATZ,"22.2.25

12:30 DEMO
S HOHENSCHÖNHAUSEN
VORTREFFPU,

M NKT
2:00 s LlCHTEN€E?G°

13:00

KUNDGEBUNG
PREROWER PLATZ",0.0,"22.2.25 12:30 DEMO S HOHENSCHÖNHAUSEN VORTREFFPU, M NKT 2:00 s LlCHTEN€E?G° 13:00 KUNDGEBUNG PREROWER PLATZ",0.0,0.7251908396946565,0.6412213740458015,0.0,0.0
0198.jpg,fancy,"ZEIT ZU HANDELN AFD-WAHLPARTY STÖREN! FIGHT AfD! SONNTAG, 23.2. WAHLTAGPROTEST 15.30 UHR SAMMELPUNKT Eingang Gesundbrunnen Center antifaschistisch · queerfeministisch · klimagerecht antirassistisch · klassenkämpferisch","n

ZEIT ZU HANDELN

WAHLTAGPROTEST

antifaschistisch - queerfeministisch - klimagerecht
antirassistisch - klassenkämpferisch",0.0,n ZEIT ZU HANDELN WAHLTAGPROTEST antifaschistisch - queerfeministisch - klimagerecht antirassistisch - klassenkämpferisch,0.0,0.5229357798165137,0.5045871559633027,0.0,0.0
0199.jpg,skewed,"RECHTEN MARSCH DURCH MITTE STOPPEN! SAMSTAG, 22.02.25 SCHIFFBAUERDAMM 1 AB 11:30 UHR STOPPEN! FÜR EINE VIELFÄLTIGE UND SOLIDARISCHE GESELLSCHAFT!","RECHTEN MARSCH

SAMSTAG, 22.02.25
SCHIFFBAUE&DAMM 1

FU EINE VIELFA'EHGE :
UND SOLIDARISCHE GESE[LSCHAFT' \",0.0,"RECHTEN MARSCH SAMSTAG, 22.02.25 SCHIFFBAUE&DAMM 1 FU EINE VIELFA'EHGE : UND SOLIDARISCHE GESE[LSCHAFT' \",0.0,0.6137931034482759,0.5931034482758621,0.10526315789473684,0.10526315789473684
0200.jpg,skewed,NEIN ZUR AFD! DER AFD KEINE PLATTE LASSEN! 22.02.2025 AB 13:00 UHR GEGEN DIE AFD ABSCHLUSSKUNDGEBUNG UND IHRE POLITIK! PREROWER PLATZ NEU – HOHENSCHÖNHAUSEN,"NEIN ZUR AFDI
—d

DER AFD KEINE PLATTE LASSEN!

2.02.2025

/ AB 13:00 UHR

GEGEN DIE AFD
ABSCHLUSSKUNDGEBUNG

"" REROWER PLATZ

NEU - HOHENSCHÖNHAUSEN",0.0,"NEIN ZUR AFDI —d DER AFD KEINE PLATTE LASSEN! 2.02.2025 / AB 13:00 UHR GEGEN DIE AFD ABSCHLUSSKUNDGEBUNG "" REROWER PLATZ NEU - HOHENSCHÖNHAUSEN",0.0,0.8333333333333334,0.7692307692307692,0.20833333333333334,0.20833333333333334
0201.jpg,fancy,Brandmauer durch Merz und Co. gefallen Gegen die Normalisierung von Transfeindlichkeit und Faschismus! So 09.02. Willy-Brandt-Haus 15.00 Uhr Protestzug zur CDU Bundesgeschäftsstelle Unsere Protestwelle: 27.01 - 9.02 - 20.02 - 22.02,"Bvandmau x @5

se09.r 2.L‘\7

Willy-Brandt-Haus \ \}\
15.05 Uhr

Protestzus zur ""”LF
CDU Bundesgeschäftsstelle

% J
Unsere Protestwelle: 27.01 - 9.02 - 20.02 - 22.02",0.0,"Bvandmau x @5 se09.r 2.L‘\7 Willy-Brandt-Haus \ \}\ 15.05 Uhr Protestzus zur ""”LF CDU Bundesgeschäftsstelle % J Unsere Protestwelle: 27.01 - 9.02 - 20.02 - 22.02",0.0,0.5021645021645021,0.48051948051948057,0.0,0.0
0202.jpg,skewed,"Gegen Faschismus, Queer- und Frauen- Feindlichkeit! 14.12. ca. 12.30 Uhr Friedrichshain Markgrafendamm 24c & 25 Neuwahlen? Jetzt erst recht: für ein buntes statt braunes Berlin! Klima statt Hetze Nazi Aufmarsch verhindern Neuwahlen? Jetzt Erstrecht: wider­setzen! WERDE nun aktiv Gegenprotest – dem Naziaufmarsch widersetzen – nun aktiv werden! ORDNER*INNEN & AWARENESS GESUCHT","$
\ U X A R S01
H x ME
ETZWERK ET A
EERFEM ‘ Q Denken AUFSTEHEN GEGEN-RASSISMUS DE

Gegenprotest - dem Naziaufmarsch widersetzen - nun aktiv werden!

MRIr RECLAIM ‘ —",0.0,$ \ U X A R S01 H x ME ETZWERK ET A EERFEM ‘ Q Denken AUFSTEHEN GEGEN-RASSISMUS DE Gegenprotest - dem Naziaufmarsch widersetzen - nun aktiv werden! MRIr RECLAIM ‘ —,0.0,0.2625994694960212,0.24668435013262602,0.0,0.0
0203.jpg,fancy,"SUBKULTUR GEGEN AMAZON Dogshit Skatepark Nähe S+U Bfh Warschauerstr. 29.11, ab 17:30h % FOR SALE % TOWER TO THE PEOPLE 161 FUCK OFF ACAB 1312","KOLTÜRGEGEN AMAZON
Nähe S+U Bhr Warschauerstr,
OTEn T7n",0.0,"KOLTÜRGEGEN AMAZON Nähe S+U Bhr Warschauerstr, OTEn T7n",0.0,0.34042553191489366,0.3262411347517731,0.0,0.0
0204.jpg,skewed,14.00 Uhr 16.11. Friedrichshain Forckenbeckplatz Berlin es reicht: transfeindlichkeit tötet Neuwahlen erstrecht: kämpfen statt sterben! klima statt Hetze OPEN MIC optional ANONYM Neuwahlen: Faschismus tötet - nun widersetzen! ORDNER*INNEN UND AWARENESS GESUCHT Forckenbeckplatz (Start) über Rigaer sowie Frankfurter Tor (Zwischenkundgebung) zum Mariannenplatz (Abschlusskundgebung),"E Neuwahlen:
'Ä } Faschismus
ö tötet - nun
.8 W|dersetzen'

DY \
X
Y
Z
LE V m 0% @°
[ elubliebe da
SCIENTIST B
REBELLION B
n KL",0.0,E Neuwahlen: 'Ä } Faschismus ö tötet - nun .8 W|dersetzen' DY \ X Y Z LE V m 0% @° [ elubliebe da SCIENTIST B REBELLION B n KL,0.0,0.1627296587926509,0.15223097112860895,0.0,0.0
0205.jpg,simple,ZEIT ZU HANDELN Die AfD-Party zur Landtagswahl versauen! Solidarisch gegen den Rechtsruck antifaschistisch · queerfeministisch · klassenkämpferisch · klimagerecht Kundgebung 14:20 Uhr | Potsdam Hbf. Demo gegen die AfD-Wahlparty 16 Uhr | Bhf. Potsdam-Marquardt Anreise aus Potsdam: 15:36 Uhr | Hbf. (Gleis 1 | RB 21) Anreise aus Berlin: 13:21 Uhr | Ostkreuz (Gleis 5 S7) 22.09.2024 | Potsdam,"ZEIT ZU HANDELN

Die AfD-Party zur Landtagswahl versauen!

22.09.2024 | Potsdam",0.0,ZEIT ZU HANDELN Die AfD-Party zur Landtagswahl versauen! 22.09.2024 | Potsdam,0.0,0.1974358974358974,0.18974358974358974,0.13559322033898305,0.13559322033898305
0206.jpg,skewed,"ZEIT ZU HANDELN - GEGEN DIE AFD-WAHLPARTY IN BERLIN! AfD Wahlparty-Ort ist nun bekannt, Gegenprotest nun alle teilen! 17 UHR | Berlin Alt-Blankenburg 12 Nähe S-Bhf. Blankenburg zeitzuhandeln.org","17 UHR | Berlin
Alt-Blankenburg 12
Nähe S-Bhf. Blankenburg",0.0,17 UHR | Berlin Alt-Blankenburg 12 Nähe S-Bhf. Blankenburg,0.0,0.2989690721649485,0.28865979381443296,0.0,0.0
0207.jpg,skewed,Frankfurt bleibt bunt! Schöner ohne AfD! 16. August - ab 15:30 Uhr Nähe Marktplatz Gegenkundgebung mit Kultur,@mukßwﬂ* bloﬁbﬁ E9@lil*l,0.0,@mukßwﬂ* bloﬁbﬁ E9@lil*l,0.0,0.09174311926605505,0.09174311926605505,0.0,0.0
0208.jpg,simple,"ELSÄSSER, HALTS MAUL! Sa 13.7.24 Demo gegen das Compact Magazin Startpunkt 15:00 Uhr Falkensee Bahnhof gemeinsame Anreise: 14:05 Ostkreuz Gl. 2 mit Musik von Paul Geigerzähler V.I.S.D.P Otto Roth, Lilienstraße 161, 14612 Falkensee","ELSÄSSER, Sa_13.7.24
HALTS MAUL!

‚ Compact Magazin
S

Startpunkt 15:00 Uhr
Falkensee Bahnhof

gemeinsame Anreise:
14:05 Ostkreuz Gl. 2

mit Musik- von

Paul Geigerzähler
P

4O

V.I.S.D.P Otto Roth, Lilienstraße 161# 14612 Falkensee",0.0,"ELSÄSSER, Sa_13.7.24 HALTS MAUL! ‚ Compact Magazin S Startpunkt 15:00 Uhr Falkensee Bahnhof gemeinsame Anreise: 14:05 Ostkreuz Gl. 2 mit Musik- von Paul Geigerzähler P 4O V.I.S.D.P Otto Roth, Lilienstraße 161# 14612 Falkensee",0.0,0.8478260869565217,0.782608695652174,0.21212121212121213,0.21212121212121213
0209.jpg,skewed,"INFOS: Mach Dich schlau & dann mach mit widersetzen.com AfD Parteitag verhindern 28. – 30. Juni 2024 in Essen Freitag, 19 Uhr: Rave-Demo & großes Aktionsplenum Samstag, 6 Uhr: Demonstrationen & massenhaftes Widersetzen Mit dem Bus nach Essen! Gemeinsam widersetzen","widersetzen.com

INFOS:
Mach Dich
schlau & dann
mach mit

>

AfD Parteita
verhinden%

Mit dem Bus
nach Essen!

Gemeinsam
widersetzen

28. - 30. Juni 2024 in Essen

Freitag, 19 Uhr: Rave-Demo & großes Aktionsplenum
Samstag, 6 Uhr: Demonstrationen & massenhaftes Widersetzen",0.0,"widersetzen.com INFOS: Mach Dich schlau & dann mach mit > AfD Parteita verhinden% Mit dem Bus nach Essen! Gemeinsam widersetzen 28. - 30. Juni 2024 in Essen Freitag, 19 Uhr: Rave-Demo & großes Aktionsplenum Samstag, 6 Uhr: Demonstrationen & massenhaftes Widersetzen",0.0,0.5568181818181819,0.5,0.0,0.0
0210.jpg,fancy,SUBCULTURE AGAINST PATRIARCHY! DEMO  08.03.2024 14:00–20:00 START: STRALAUER PLATZ (OSTBAHNHOF) + AFTERPARTY,"lnouznm%
START: STRALAUER PLAT
__(OSTBAHNHOF)",0.0,lnouznm% START: STRALAUER PLAT __(OSTBAHNHOF),0.0,0.3055555555555556,0.2962962962962963,0.0,0.0
0211.jpg,fancy,"Sonntag, 16 Uhr BUNDESTAG 21.01.24 16:00 BUNDESTAG ZUSAMMEN GEGEN RECHTS wir bleiben präsent",,0.0,,0.0,0.0,0.0,0.0,0.0
0212.jpg,fancy,FRAUEN- SCHLÄGER AUS DER STADT JAGEN! GEGEN DEN AUFTRITT VON TOM SCHWARZ! @FRAUENKAMPFTAG.SFO | @KEINESHOWFUERTAETER_BERLIN Demo: 25. November 2023 16:30 Uhr * Boxhagener Platz * Berlin Internationaler Tag zur Beseitigung patriarchaler Gewalt KEINE SHOWS FÜR TÄTER!,"4R
Y Y
© FRAUENKAMPFTAG.SFO | © KEINESHOWEUERTAETER®BERLIN }

Demo: 25. November 2023

16:30 Uhr * Boxhagener Platz * Berlin
Internationaler Tag zur Beseitigung patriarchaler Gewalt",0.0,4R Y Y © FRAUENKAMPFTAG.SFO | © KEINESHOWEUERTAETER®BERLIN } Demo: 25. November 2023 16:30 Uhr * Boxhagener Platz * Berlin Internationaler Tag zur Beseitigung patriarchaler Gewalt,0.0,0.6264150943396227,0.6037735849056604,0.0,0.0
0213.jpg,simple,"KEINE PROFITE MIT VERSCHWÖRUNGS- IDEOLOGIEN Ganser raus aus der Stadthalle! DEMONSTRATION 22.10.23 FALKENSEE 17:30 UHR | BAHNHOF FKS V.i.S.d.P.: Otto Roth, Lilienstraße 161, 14612 Falkensee @afa.fks","KEINE PROFITE MIT
VERSCHWÖRUNGS-
IDEOLOGIEN

Ganser raus aus
der Stadthalle!

DEMONSTRATION
22.10.23
FALKENSEE

17 30 UHR | BAHNHOF FKS

(©) @afa.fks",0.0,KEINE PROFITE MIT VERSCHWÖRUNGS- IDEOLOGIEN Ganser raus aus der Stadthalle! DEMONSTRATION 22.10.23 FALKENSEE 17 30 UHR | BAHNHOF FKS (©) @afa.fks,0.0,0.7121212121212122,0.6515151515151515,0.5,0.5
0214.jpg,fancy,KEIN RAMMSTEIN VOR GERICHT STATT AUF DIE BÜHNE! STOMP THE PATRIARCHY 15.07.23 IN BERLIN SA. 15. JULI – 14:30 UHR THEODOR-HEUSS-PLATZ CA. 16:00 UHR – OLYMPIASTADION + MUSIK,"S
<L
“
“
n
LE}
=
frı
7r
[=—
( ]
I =
=)
frı
S
I
o
Z=
=
—
>
D
&mM
ı
=
=
>
L
LE
<
(de)",0.0,S <L “ “ n LE} = frı 7r [=— ( ] I = =) frı S I o Z= = — > D &mM ı = = > L LE < (de),0.0,0.1871345029239766,0.052631578947368474,0.0,0.0
0215.jpg,skewed,HUMMUS & BASS STATT HETZE & HASS ANTIFA PICKNICK GEGEN QUERDENKEN PARTY IM MAUERPARK SAMSTAG 3.6. ab 16.30 UHR,"HUMMUS &
„ BASS

STATT

HETZE

& HASS
ANTIFA
PICKNICK
GEGEN

QUERDENKEN
PARTY

IM MAUERPARK",0.0,HUMMUS & „ BASS STATT HETZE & HASS ANTIFA PICKNICK GEGEN QUERDENKEN PARTY IM MAUERPARK,0.0,0.7454545454545455,0.6181818181818182,0.10526315789473684,0.10526315789473684
0216.jpg,skewed,KRITISCHE PERSPEKTIVE AUF DEN OSTERMARSCH ’23 SAMSTAG 08.04. AB 13 UHR ➤ MÜLLERSTRASSE 146 Warum Linkssein.. ..nicht vor Konservatismus schützt.. HUFEISENTHEORIE ?QUERFRONT? ..Die Hufeisentheorie aber trotzdem falsch ist.,"KRITISCHE PERSPEKTIVE
AUF DEN OSTERMARSCH ’23

SAMSTAG 08.04. AB 13 UHR > MÜLLERSTRASSE 146

VE TTT
Linkssein..

„nicht vor
Konservatismus
schützt..

„Die Hufeisentheorie
aber trotzdem ': ""ist.",0.0,"KRITISCHE PERSPEKTIVE AUF DEN OSTERMARSCH ’23 SAMSTAG 08.04. AB 13 UHR > MÜLLERSTRASSE 146 VE TTT Linkssein.. „nicht vor Konservatismus schützt.. „Die Hufeisentheorie aber trotzdem ': ""ist.",0.0,0.7918552036199095,0.7420814479638009,0.4642857142857143,0.4642857142857143
0217.jpg,simple,"GEGENKUNDGEBUNG ZUR RECHTSOFFENEN QUERFRONTDEMO „AUFSTAND FÜR FRIEDEN“ SAMSTAG, 25.02. AB 14 UHR Im Tiergarten ggü. US-Botschaft, Ecke Platz des 18. März RIGHT TO RESIST LINKE UKRAINE-SOLIDARITÄT BERLIN @righttoresistUA GERADEDENKEN","GEGENKUNDGEBUNG

ZUR RECHTSOFFENEN QUERFRONTDEMO

„AUFSTAND FÜR FRIEDEN“

'??p

®

SAMSTAG, 25.02. AB 14 UHR VEHTTORESST
Im Tiergarten ggü. US-Botschaft, B
Ecke Platz des 18. März

@ GERADEDENKEN",0.0,"GEGENKUNDGEBUNG ZUR RECHTSOFFENEN QUERFRONTDEMO „AUFSTAND FÜR FRIEDEN“ '??p ® SAMSTAG, 25.02. AB 14 UHR VEHTTORESST Im Tiergarten ggü. US-Botschaft, B Ecke Platz des 18. März @ GERADEDENKEN",0.0,0.6336206896551724,0.5948275862068966,0.2413793103448276,0.2413793103448276
0218.jpg,simple,Geradedenken präsentiert: CAPTAIN FAIL VS. BÖHMERMANN Montag 09.01.2023 18:00 Uhr Max-Schmeling-Halle,"Geradedenhén präsentiert:

»[APTAIIIILI’E@3VS Han g

Montag 09.01.2023
18:00 Uhr
Max-Schmeling-Halle",0.0,Geradedenhén präsentiert: »[APTAIIIILI’E@3VS Han g Montag 09.01.2023 18:00 Uhr Max-Schmeling-Halle,0.0,0.7821782178217822,0.7326732673267327,0.09090909090909091,0.09090909090909091
0219.jpg,skewed,StraßenFFFest 3.9.22 14:30 Laufdemo Leopoldplatz 16-19 Uhr Mauerpark Straßenfest ab 19 Uhr Rave in den Abend FRIDAYS FOR FUTURE Berlin Geradedenken,"SiraBenFFFesi_

|_ vmnı
14:30 Laufdemo Leopoldplatz

16-19 Uhr",0.0,SiraBenFFFesi_ |_ vmnı 14:30 Laufdemo Leopoldplatz 16-19 Uhr,0.0,0.3197278911564626,0.2857142857142857,0.0,0.0
0220.jpg,fancy,2. Antifaschistisches PICKNICK Gegen Querdenken und Rechts IM MAUERPARK 06.08 SAMSTAG ab 14 Uhr Musik & Kundgebung,"Gegen Querdenken
und Rechts",0.0,Gegen Querdenken und Rechts,0.0,0.23684210526315785,0.22807017543859653,0.0,0.0
0221.jpg,fancy,GEGEN KRIEG FASCHISMUS UND QUERFRONT Kein Platz für Verschwörungsideolog*innen und ihre rechtsoffene »Friedenskundgebung« auf dem Weißenseer Antonplatz! DEMO 25.06.22 12³⁰ UHR ANTONPLATZ WEISSENSEE www.antifa-nordost.org,"GEGEN KRIEG
TASCHISMUS
ZQUERFRONT

Kein Platz für Verschwörungsideolog*innen
und ihre rechtsoffene »Friedenskundgebung«
auf dem Weißenseer Antonplatz!

p[""g 25.06.22 12“ UUR
ANTONPLATZ WEISSENSEE",0.0,"GEGEN KRIEG TASCHISMUS ZQUERFRONT Kein Platz für Verschwörungsideolog*innen und ihre rechtsoffene »Friedenskundgebung« auf dem Weißenseer Antonplatz! p[""g 25.06.22 12“ UUR ANTONPLATZ WEISSENSEE",0.0,0.8409090909090909,0.8,0.08333333333333333,0.08333333333333333
0222.jpg,skewed,GEGEN SOZIALE UNGERECHTIGKEIT UND KRIEG DER KOMMT! WEDDING QUERDENKEN GEHT! #b0105wedding #SPAZIERSTOP 1. MAI 13 UHR NETTELBECKPLATZ DIE LINKE WEDDING | OMAS GEGEN RECHTS | GERADEDENKEN KEIN SCHULTERSCHLUSS MIT RECHTEN & ANTISEMIT:INNEN,"Mb„uﬂü'.nl@lo.ti
A |

DIE LINKE WEDDING / OMAS GEGEN RECHTS

„llll$ßlﬂlﬂ'l$ß‘llll&‘b'ﬁlf\ LL
BECHTEN & ANTISEMIT:INNEN",0.0,Mb„uﬂü'.nl@lo.ti A | DIE LINKE WEDDING / OMAS GEGEN RECHTS „llll$ßlﬂlﬂ'l$ß‘llll&‘b'ﬁlf\ LL BECHTEN & ANTISEMIT:INNEN,0.0,0.2966101694915254,0.2796610169491526,0.0,0.0
0223.jpg,fancy,SAMSTAG AB 13:30 UHR Querdenken VERSENKEN AFD is a TRAP IM GÖRLI EINGANG SKALITZER Omas gegen Rechts | GeradeDenken Antiverschwurbelte Aktion,"S

—AB 13:30 UHR",0.0,S —AB 13:30 UHR,0.0,0.09219858156028371,0.09219858156028371,0.09523809523809523,0.09523809523809523
0224.jpg,skewed,"SPAZIER STOP Lokal Dezentral Überall + Putinfans GEGEN QUERDENKEN UND RECHTS KASTANIENALLEE/ZIONSKIRCHSTRASSE MONTAG, 28.02. 19 UHR JEDEN MONTAG DEMO No 9 NEUER STANDORT","— _ +Putinfans
A GEGEN QUERDENKEN UND RECHTS
KASTANIENALLEE/ ZIONSKIRCHSTRASSE
MONTAG, 28.02. 19 UHR",0.0,"— _ +Putinfans A GEGEN QUERDENKEN UND RECHTS KASTANIENALLEE/ ZIONSKIRCHSTRASSE MONTAG, 28.02. 19 UHR",0.0,0.5443786982248521,0.5325443786982249,0.0,0.0
0225.jpg,fancy,Berlin! Besser ohne die Junge Alternative. 11.12.21 14.30 Kundgebung Washingtonplatz BERLINER BÜNDNIS GEGEN RECHTS,"Berlin?!
Besser ohuer die
Junge Alternative,
[11.12.21

114.30 Kundgebung",0.0,"Berlin?! Besser ohuer die Junge Alternative, [11.12.21 114.30 Kundgebung",0.0,0.543859649122807,0.5,0.2857142857142857,0.2857142857142857
0226.jpg,simple,Alle Geschlechter willkommen! S+U Schönhauser Allee 13:00 Uhr Barrierearm Maskenblock 08. MÄRZ FEMINISM UNLIMITED DEMONSTRATION,"Alle Geschlechter S: SCHONHAUSSLANGS Barrierearm
willkommen! S d Maskenblock",0.0,Alle Geschlechter S: SCHONHAUSSLANGS Barrierearm willkommen! S d Maskenblock,0.0,0.3307086614173228,0.3228346456692913,0.13333333333333333,0.13333333333333333
0227.jpg,fancy,RAUS ZUM FEMINISTISCHEN KAMPFTAG! 8. MÄRZ DEMO 2025 19 UHR CEIJA STOJKA PLATZ 1070 WIEN FÜR EINEN UNIVERSELLEN FEMINISMUS!,,0.0,,0.0,0.0,0.0,0.0,0.0
0228.jpg,skewed,19.04.2025 Einladung zum Gedenkspaziergang ehm. Zwangsarbeiter*innen-Lager Großmotorenwerk der Daimler- Benz AG in Ludwigsfelde und gemeinsame Gedenkminute am Waldfriedhof,"er 19.04.2025 ;'.\
> Einladung \

b
ı zum Gädenkspanergang ;
‘ D /
.

*
r

ehm. Zwangsarbeiter*innen-Laéer
Großmotorenwerk der Daimler- .
Benz AGin Ludwigsfelde und
gemeinsame Gedenkminute ö
. am Waldfriedhof",0.0,er 19.04.2025 ;'.\ > Einladung \ b ı zum Gädenkspanergang ; ‘ D / . * r ehm. Zwangsarbeiter*innen-Laéer Großmotorenwerk der Daimler- . Benz AGin Ludwigsfelde und gemeinsame Gedenkminute ö . am Waldfriedhof,0.0,0.760233918128655,0.7309941520467836,0.0,0.0
0229.jpg,skewed,WIR BLEIBEN ALLE! POLITISCH MOTIVIERTE ABSCHIEBUNGEN STOPPEN DEMO FR. 18. APRIL 16°° ALEX,,0.0,,0.0,0.0,0.0,0.0,0.0
0230.jpg,fancy,"PROPAGANDA DER YUPPIESCHWEINE PunkRock_Lyrik gegen die Arbeit Donnerstag, 17.04.25, 19:00 Uhr RegenbogenCafé","PunkRock_Lyrik
gegen die Arbeit

Donnerstag, 17.04.25, 19:00 Uhr
RegenbogenCafe",0.0,"PunkRock_Lyrik gegen die Arbeit Donnerstag, 17.04.25, 19:00 Uhr RegenbogenCafe",0.0,0.712962962962963,0.6759259259259259,0.0,0.0
0231.jpg,fancy,"STUDENTISCHE FREIRÄUME UND PROTEST AN DER FU VORTRAG IM ROTEN CAFÉ Di, 15. APRIL AB 18 UHR IHNESTR. 22, KELLER VORTRAG UND DISKUSSION KÜFA UND GETRÄNKE (GEGEN SPENDE) GEGEN IHRE KRIEGE","STWDENTZSCHE FRE HAIIH
|‘l\ ET ANDER FU

15 APRII.

AB 286 UHR",0.0,STWDENTZSCHE FRE HAIIH |‘l\ ET ANDER FU 15 APRII. AB 286 UHR,0.0,0.23369565217391308,0.21739130434782605,0.03225806451612903,0.03225806451612903
